IdVoie,TypeVoie,Voie
7478,RUE,EMILE FONTANIER
7480,RUE,DE VIGNACOURT
7483,RUE,SAINT GILLES
7484,PL,MAX LEJEUNE
7485,RUE,DE LA MER
7486,BD,36 E DI DU TEXAS
7487,,LES JARDINS DE PIN ROLLAND
7489,RUE,VINCENT RASPAIL
7490,RUE,MAISSIN
7492,AV,DE LA GRANDE MAISON
7494,RUE,GENERAL FAIDHERBE
7495,RUE,DES CHASSELAS
7496,RES,LES LAVANDES
7498,AV,DE PORTISSOL
7499,RUE,AMPHOUX
7500,RUE,MERVAU
7501,RUE,JOSEPH BENATIER
7502,AV,DES PAYS DE LA LOIRE
7503,RUE,DES VIEILLES BOUCHERIES
7504,AV,DE CLERMONT
7505,PL,BEAUDOIN
7507,RUE,DES MARQUANTS
7508,RES,DU PARC PIERRE
7510,RUE,GEORGETTE CLAUS
7511,RUE,JEAN DANAUX
7513,RUE,DE MONDONVILLE
7514,RUE,DES CORDELIERS
7517,RUE,ARMAND SILVESTRE
7518,RUE,DES DAMES AUGUSTINES
7520,RUE,DES HUISSIERS
7526,RUE,DE L EPARGNE
7527,RUE,FRANCOIS BELLOEUVRE
7528,AV,HENRI RAVERA
7530,RUE,JEAN BAPTISTE POTIN
7531,RUE,RAYMOND FASSIN
7532,AV,GASTON ROUSSEL
7533,AV,DE LA DHUYS
7534,AV,DES COMBATTANTS AF NORD
7536,RUE,EUGENE LUMEAU
7537,RUE,DEZOBRY
7540,AV,JEAN JACQUES ROUSSEAU
7541,PL,JACQUELINE AURIOL
7548,RUE,PIERRE ET MARIE CURIE
7550,MAIL,ALBERT JACQUARD
7551,RUE,MARGUERITE CHAPON
7552,RUE,CAMILLE RISCH
7553,RUE,ALFRED LEBIDON
7555,RUE,DE CROSNE
7556,,RES VERDUN LECLERC
7560,RUE,HENRY DUNANT
7565,ALL,DU PALLADIO
7566,RUE,DU MAIL
7568,RUE,DE L ISLE ADAM
7569,AV,GANDHI
7570,RUE,SERE DEPOIN
7571,RUE,POULAIN
7579,BD,DE SEBASTOPOL
7580,RUE,AU MAIRE
7582,RUE,BAILLEUL
7585,PAS,DES MARAIS
7592,BD,DE L HOPITAL
7597,RUE,DE PASSY
7601,RUE,BOINOD
7602,RUE,MONTCALM
7603,RUE,CAVE
7604,RUE,LIVINGSTONE
7607,RUE,JULIEN LACROIX
7610,RUE,DE LA CR DES NOUES
7611,RUE,DE LA BANQUE
7612,ALL,SIMON VAN DER MEER
7613,,LES SEMBOULES
7614,AV,DOC PAUL POMPIDOR
7615,BD,JEANNE D ARC
7616,BD,D HAUTPOUL
7617,ALL,DU MAIL
7621,,ILE CAVALLO
7622,,MURE
7626,RUE,FENELON
7627,RUE,ST ELME
7628,RUE,EDGARD DEGAS
7629,RUE,ANDRE BOUILLAR
7630,RUE,JEAN GUITTON
7632,BD,DU VAL DE CHEZINE
7634,ALL,DES GNOMES
7637,RUE,DE LA CHAUSSONNIERE
7638,RUE,EMILE GALLE
7639,RUE,DE THIONVILLE
7640,RUE,DU CHEVALIER FRANCAIS
7641,RUE,VERTE
7642,RUE,SOEUR THERESE MASSIN
7646,RUE,DE L ABONDANCE
7647,RUE,ETIENNE RICHERAND
7648,RUE,DU LAC
7650,RUE,LUDOVIC BONIN
7651,CHE,DES TERRES NOIRES
7652,ALL,DES TERRASSES
7653,CHE,DE LA POMME
7654,RUE,RONCEVAUX
7655,AV,DU COVET
7656,,FERMES DU CHANT L'OISEAU
7657,AV,DE LA SARDAGNE
7658,RUE,DES DOCKERS
7659,BD,GENERAL LECLERC
7660,ALL,DU PARC MENCHY
7661,BD,JEAN ROSE
7662,RUE,LEON BARBIER
7663,ALL,HELENE LAZAREFF
7665,RUE,DE MARLOW
7666,IMP,DE CAMARGUE
7667,RUE,DU DOCTEUR SIGALLAS
7668,BD,ANATOLE DUCROS
7670,RUE,DE LA BELLE CORVEE
7672,RUE,DES LILAS D ESPAGNE
7681,AV,DE LA GRANGE
7682,RUE,DES SARRAZINS
7683,RUE,ADRIEN TESSIER
7684,ALL,DIDIER DAURAT
7685,ALL,NUNGESSER ET COLI
7689,AV,MAXIMILIEN ROBESPIERRE
7693,RES,CARRE MANSART
7694,RUE,DU FORT
7696,SQ,AUGUSTE RENOIR
7699,RUE,HOUDON
7700,RUE,MICHEL DE BOURGES
7702,AV,SAINT PROMASSE
7703,RUE,GRENETTE
7704,PL,GEN ALBERT
7706,PROM,VAL DU CAREI
7707,AV,DES ALLIES
7711,CHE,AMES DU PURGATOIRE
7713,RUE,GEOFFROY SAINT HILAIRE
7714,RUE,LABATIE
7715,ALL,PALLADIO
7717,RUE,DE BARCELONE
7718,RUE,FRANCIS DAVSO
7719,RUE,SAINTE-FRANCOISE
7720,BD,BONIFAY
7721,RUE,DES MOUSSES
7725,RUE,LABBEY
7726,RUE,MAURICE ALLAIRE
7729,RUE,FLEURIAU
7730,RUE,DE LA MOTTE GRENET
7732,BD,DE LA GARDE
7733,AV,DU POITOU
7734,RUE,DU VILLAGE
7738,RUE,CAPITAINE ALFRED DREYFUS
7739,RUE,DES DEUX FRERES GUEZENEC
7744,,QRT OLIVETO
7747,RUE,VILLARS
7748,RUE,DES BENEDICTINS
7749,IMP,ABEL BRUNYER
7751,CHE,DE LIMAYRAC
7753,RUE,DU MEDECIN COL CALBAIRAC
7755,RUE,ETCHENIQUE
7756,,TUILERIE DES ECUS EMAUX II
7757,MAIL,PIERRE MENDES FRANCE
7764,AV,VIEILLE TOUR
7766,AV,AUSTIN CONTE
7769,RUE,ARMAND DANEY
7770,RTE,DE LA GARONNE
7772,RUE,MARTIAL GARNUNG
7774,RUE,CHRISTIAN BENEZECH
7776,RUE,DU POUGET
7777,ALL,DES ECUREUILS
7779,ALL,DE LA PERRIERE
7780,RUE,CHRISTINE DE PISAN
7781,RUE,DE VIGNOUSE
7783,RUE,LACHMANN
7784,PL,PAUL VALLIER
7785,RTE,NAPOLEON
7787,RUE,DE L ISLE
7790,PL,BICHAT
7791,PL,ARISTIDE BRIAND
7793,RUE,DE L APPRENTISSAGE
7794,RUE,LEON NAUTIN
7797,RUE,CHANTOISEAU
7798,RUE,ST GILLES
7799,RUE,VINCENT AURIOL
7801,BD,ALEXANDRE MILLERAND
7802,ALL,DE L'ILE TABOR
7804,PL,DES HUIT VIGNERONS
7805,RUE,DE LA BLANCONNERIE
7806,RUE,EUGENIE  COTTON
7807,BD,DE L OCEAN
7808,AV,JEAN DE NEYMAN
7809,ALL,DU BERCAIL
7810,RUE,PORTE DE SOLOGNE
7812,RUE,"ANNE, COMTE DE TOURVILLE"
7813,AV,YOLANDE D'ARAGON
7816,BD,HIPPOLYTE FAURE
7817,RUE,STE-CATHERINE
7819,RUE,TERRASSE DES NARVANNES
7820,PL,DUROC
7821,RUE,DE JERICHO
7824,RUE,EDOUARD DREUX
7827,PL,YANN SOHIER
7828,RUE,DOC GROSSE
7830,RUE,DE L ARBRISSEAU
7833,RUE,DE FLANDRE
7836,RUE,DU BAS LIEVIN
7837,RES,DU PARC DU CHATEAU
7838,AV,DE DUNKERQUE LOMME
7840,RUE,DES CHAUFFOURS
7842,AV,JEAN BOUIN
7843,SQ,DU CDT GABRIEL FOURNAISE
7845,RUE,LOUIS BOILET
7846,IMP,AUX CHEVAUX
7847,RES,DU PARC DES TROIS FORETS
7848,RUE,DE GOUVIEUX
7851,RUE,AMABLE FAUCON
7852,RUE,HIPPOLYTE GOMOT
7854,AV,D ESPAGNE
7855,AV,BERTRAND BARERE
7856,RUE,GEORGES LYVET
7858,RUE,MARIUS GROSSO
7860,MTE,DE VERDUN
7861,RUE,MARECHAL FOCH
7864,,IMM LES CIMES
7865,,IMM LE PORTILLO
7866,CHE,DU CHATEAU
7867,RUE,DE SILENCE
7868,RUE,ALBERT SOREL
7869,RUE,DU LIEU DE SANTE
7871,RUE,BOUSQUET
7872,RUE,DES OEILLETS
7877,ALL,CLAUDE BERNARD
7880,IMP,DES BONDROLLES
7881,ALL,LAMARTINE
7882,RUE,AUX AULX
7887,RUE,CARUEL ST MARTIN
7889,RUE,DES BOURDONNAIS
7893,AV,ADRIENNE LECOUVREUR
7896,RUE,DE LA BRASSERIE ST ROCH
7899,SQ,DES PERRAYADES
7901,RUE,AMBROISE CROIZAT
7903,RUE,LANGERON
7904,MTE,DES GALETS
7907,RUE,PICOT
7908,COR,LITTORAL FREDERIC MISTRAL
7909,RUE,GASQUET
7913,RUE,DE LA FONT DES FABRE
7915,RUE,ASPIRANT FRANCOIS PHILIPPE
7918,RUE,DE CHAMBEAU
7919,AV,DES CASSEAUX
7921,RUE,HENRI NICOLAS
7922,RTE,DE VOISINES
7923,RUE,POVOA DE VARZIM
7926,RUE,DE L'ARPAJONNAIS
7927,PL,SCHOELCHER
7929,ALL,DU SAUT DU LOUP
7931,RUE,DES GROUAISONS
7932,RTE,DE MARCOUSSIS
7935,RUE,DES FRAISETTES
7936,PL,DU GENERAL DE GAULLE
7937,RUE,CHARLES LORILLEUX
7938,RUE,DU DOCTEUR FOUCAULT
7940,BD,HENRI SELLIER
7941,AV,FLACHAT
7942,AV,GENEVIEVE BAIN
7947,RUE,TREBOIS
7949,RUE,DE L ANCIENNE MAIRIE
7952,RUE,DE VANVES
7957,AV,PIERRE BEREGOVOY
7959,PL,DE L DE TASSIGNY
7962,ALL,FRANCIS POULENC
7963,RUE,DU GEN DE LARMINAT
7966,SQ,VERGNON
7967,AV,DU MESNIL
7970,RUE,PAUL HOCHART
7971,AV,LOUIS GEORGEON
7973,SQ,SALVADOR ALLENDE
7974,AV,LEON GOURDAULT
7975,ALL,DES CHAMPS FLEURIS
7980,RUE,ANQUETIL
7982,VLA,DES FRENES
7983,RUE,DU MARECHAL VAILLANT
7988,RUE,FRANCOIS VILLON
7989,ALL,SAINT PAUL
7995,ALL,SAINT JOHN PERSE
8000,RUE,VIGNON
8001,AV,ARISTIDE MAILLOL
8002,RUE,DES BANCOULIERS
8003,RUE,JACQUOT
8004,RUE,LORY LES HAUTS
8005,RUE,DES SAPHIRS
8006,RUE,SAINT CLAUDE
8010,RUE,DES PETITS HOTELS
8016,PL,RAOUL FOLLEREAU
8020,RUE,DE LA MAIN D OR
8022,RUE,DU GRAND PRIEURE
8023,IMP,ERARD
8026,RUE,DES FRIGOS
8029,RUE,DU THEATRE
8031,RUE,MATHURIN REGNIER
8035,RUE,DESCOMBES
8036,RUE,RENNEQUIN
8037,RUE,BIOT
8038,AV,GOURGAUD
8042,BD,BARBES
8045,RUE,DES ORTEAUX
8048,RUE,VIVIENNE
8049,RTE,DE DIVONNE
8050,RUE,AMBROISE
8051,RUE,LAURENCIN
8052,BD,DE LA SAUSSAYE
8055,PL,BOUZIER
8056,BD,GASSENDI
8057,AV,CYRNOS
8063,BD,PIERRE DELMAS
8066,RUE,DU PAISSOUBRAN
8067,RTE,DE VALS
8068,RUE,MOREAUX
8069,RES,LA VOLUSIENNE
8072,CHE,DE ROUMAGOUA
8073,RUE,FRANCOIS CANAC
8074,RUE,ANGELE
8075,BD,ANGE DELESTRADE
8076,BD,SAINTE ANNE
8077,,LES COUTURES
8079,RUE,CAMILLE GUERIN
8080,RUE,DE LISBONNE
8083,RUE,CHORIER
8085,RES,LA TOURELLE
8087,RUE,GROMARD
8088,CRS,SOEUR AMELIE
8089,PL,DES FELIBRES
8090,PL,DU 8 MAI 1945
8091,CHE,DU PRAT LONG
8092,RUE,GEORGES GAY
8094,ALL,DES TOURBIERES
8095,RUE,DU MAL LECLERC
8096,AV,DE L HIPPODROME
8097,AV,DE MAZEAU
8098,ALL,ROBERT DROUX
8099,RUE,BILLAUDEL
8100,SQ,DES BOSQUETS
8101,RUE,ROUSTAING
8103,RUE,FONTENELLE
8104,RUE,DES AYRES
8106,IMP,DU COMMANDANT COUSTEAU
8107,RES,ESPACE ATLANTIQUE ACORES
8109,CHE,DE LA MADELEINE
8112,RUE,MONTMORENCY
8113,RUE,ALFRED SABATIER
8114,RUE,JOSEPH PANAGET
8115,RUE,CALARASI
8116,AV,DE BAIERSDORF
8118,ALL,DES ALCHEMILLES
8119,RUE,SEBASTIEN CHAUVIGNE
8120,RUE,DE LA CORBINAIS
8121,AV,DE LA VICOMTE
8124,AV,DE VALMY
8126,RUE,JOSEPHINE BAKER
8127,AV,DE LA MUZELLE MT DE LANS
8128,AV,MARATHON
8129,RTE,DE BIDACHE
8130,ALL,DE BOURGOGNE
8133,RUE,DES ORMEAUX
8134,RUE,VIVARAIZE
8136,RUE,VISITATION
8137,BD,KARL MARX
8138,RUE,MULATIERE
8140,RUE,DE LA VERDIERE
8141,,LE BOURG
8143,RUE,DES ECOLIERS
8144,RUE,FONTAINE DE GESTE
8145,AV,ANDREE VIOLLIS
8149,IMP,CLEMENCE PRAUD
8151,AV,DE LA PATOUILLERIE
8152,ALL,FRANCOISE DORLEAC
8154,ALL,FRANCIS CARCO
8155,RUE,DU PATUREAU
8157,AV,DE LA CHAPELLE
8159,RUE,GEORGES POMPIDOU
8160,AV,DES HAUTS DE LUTZ
8161,ALL,DE LA RES TOURELLES
8164,AV,DES CEVENNES
8165,RUE,DU MAINE
8167,AV,D EVENTARD
8171,CHE,DE LA FOSSE AUX BREBIS
8174,ALL,CLAUDE MONET
8175,RUE,DU FER A CHEVAL
8177,BD,D AUSTRASIE
8178,RUE,RAYMOND QUERO
8180,RUE,ADOLPHE BEAUFRERE
8181,QUAI,DU PONT NEUF
8183,RUE,DE KERJULAUDE
8185,RUE,DESCHODT
8187,RUE,DE LA LOUVIERE
8190,RES,PLANCHE EPINOY
8191,RUE,DE LA FILATURE DES FLANDRE
8192,PL,ROBERT SCHUMAN
8193,RUE,NULLY D HECOURT
8195,RUE,JULES JUILLET
8197,,FRONT DE MER
8199,RPT,CARLO SCHMID
8200,RUE,SEGUIN
8201,CHE,DU PELLERU
8202,PL,JULES MASSENET
8203,AV,DES AVORAUX
8204,CHE,DE NEYRON
8206,RUE,JEAN GAY
8207,PAS,FEUILLAT
8211,AV,MARCEL CACHIN
8212,RUE,LOUIS SAULNIER
8215,IMP,DES GDES TERRES
8219,BD,PIERRE PASQUIER
8220,BD,GAL LECLERC
8222,CHE,DES FINS NORD
8223,RTE,DES ALLUAZ
8225,RTE,DE TALLOIRES
8226,RTE,DE CUSIN
8227,RUE,GUILLAUME FICHET
8228,AV,JACQUES CHASTELLAIN
8229,RUE,DE LA CITE DE LIMES
8230,RUE,ANITA CONTI
8231,RUE,GEORGES VILLETTE
8234,RUE,GABRIEL
8236,RUE,SOLDATS DE LA MARNE
8238,ALL,DU THEATRE
8240,RUE,HENRY DE MONTHERLANT
8244,RUE,DU TIR
8245,AV,FRANCOIS MANSART
8250,RUE,DE LA BRUYERE
8253,CRS,DU 14 JUILLET
8255,RUE,DE CHAUFFOUR
8256,RUE,SAINT MEDARD
8258,CHE,DE LA ROUQUAIRE
8259,RTE,DEPARTEMENTALE 7 DU MUY
8260,RES,EL BIAR
8261,RUE,MARECHAL LECLERC
8262,RES,LES RESTANQUES DU THOUAR
8265,RUE,DES GIROFLEES
8266,AV,DES PRATS
8267,RUE,VIEUX SEXTIER
8268,CRS,CARNOT
8269,RES,LA BASTIDE BD ARAGO
8272,RUE,DU CANTON
8273,RUE,BAUGRU
8274,FG,D ALSACE
8275,AV,DU CHATEAU D EAU
8276,CHE,DE LA CAVIGNON
8277,RUE,DU BEAU REGARD
8278,VLA,PISSARO
8279,AV,DE CHALANDRAY
8281,PL,LEON CASSE
8284,RUE,LA FONTAINE CORNAILLE
8285,RUE,DE LONGJUMEAU
8286,RUE,FERNAND LEGER
8289,AV,CLAUDE LEVI-STRAUSS
8290,RUE,DE SAINTE GENEVIEVE
8291,RUE,DE LA ROCHE PLATE
8292,AV,DES MEUNIERS
8295,AV,SAINT LAURENT
8298,RUE,CHANTECOQ
8299,RUE,DES ORTIES
8309,AV,DU ONZE NOVEMBRE
8311,AV,MARGUERITE RENAUDIN
8312,RUE,DE LA FERME
8313,RUE,ST CHRISTOPHE
8316,RUE,DE LA CAPSULERIE
8318,RUE,FONTAINE
8319,RUE,EUGENE BERTHOUD
8320,RUE,DE L IMPRIMERIE
8321,RUE,DE LA COMMUNE DE PARIS
8324,RUE,DE L HIPPODROME
8325,RUE,PAUL CORLIN
8326,IMP,ANTOINE WATTEAU
8327,AV,DU GRAND CERF
8328,BD,CHANZY
8330,AV,DU BAC
8331,RUE,BOURDIGNON
8333,RUE,ROGER GIRODIT
8335,RUE,VERON
8336,RUE,QUATORZE JUILLET
8337,RUE,JULIAN GRIMAU
8338,AV,DES ANTES
8339,VLA,SISLEY
8342,RUE,ROLAND ROCHE
8348,RUE,DU 2 DECEMBRE 1870
8350,RUE,DALAYRAC
8353,RUE,PIERRE BRASSEUR
8354,RUE,DES TOULEUSES MAUVES
8356,PL,DE LA PISCINE
8360,RUE,PATRICK MODIANO
8361,RUE,RAOUL SBERRO
8366,RUE,DU CHEMIN VERT DE BOISSY
8367,IMP,DES CLOS MILONS
8369,ALL,DE CORMEILLES
8370,ESP,SALVADOR ALLENDE
8371,,BASSIN TORTUE
8372,RUE,DE L'INDIGOTERIE
8373,RUE,FROISSART
8375,RUE,VAVIN
8378,RUE,DURANTI
8382,RUE,NIEPCE
8387,BD,DE GRENELLE
8391,BD,GOUVION ST CYR
8393,RUE,BUZELIN
8395,RUE,VILLIERS ISLE ADAM
8396,RUE,DE BUZENVAL
8397,RUE,DU PETIT CHAMP
8400,RUE,NICEPHORE NIEPCE
8401,RUE,DES CHASSEURS
8402,,ROUTE D'HEYRIEUX
8403,RUE,DU PERRON
8404,RTE,DE VARISSAN
8405,CHE,DU ROUQUIER
8406,IMP,DES FRAISIERS
8408,RUE,DES MOINES ST MARTIN
8409,RUE,DES FRENES
8410,CHE,DE LA GINESTIERE
8411,RUE,DES LENTISQUES
8412,PL,DE LA SALICORNE
8413,RUE,LABRACAT
8414,CHE,DE MALEPERE
8415,CHE,CELESTIN ANDUZE
8417,ALL,DE CAZAUX
8419,RUE,DE CASTOR
8420,RUE,DANIEL FOURNIER
8422,AV,DE LA VIGNE CAP FERRET
8423,RTE,DE LA BACONNE
8425,,HAMEAU DU CHATEAU
8426,AV,DES PLANTES
8427,ALL,DES MARRONNIERS
8428,,BLAIRE
8430,RUE,DES LONGUES RAYES
8433,RUE,DES EPIS
8434,CHE,DE L'EPINETTE
8435,IMP,DES TILLEULS
8438,RUE,DE LA GITE
8439,ALL,DES FRENES
8441,,CENT RES BELLEVUE
8444,RUE,DU BARON DE NIVIERE
8445,RUE,PAUL AUSTER
8446,ALL,DU VEXIN
8447,RUE,DES MIRABELLES
8448,SQ,DE CHAMBORD
8451,RUE,DABRAY
8454,RUE,MASSENA
8458,RTE,DE LA MER
8462,AV,MAJOR GEN GEORGES VANIER
8463,RUE,CHAUDRIER
8464,RUE,DE ROHAN
8467,BD,ABEL LEFEVRE
8468,RUE,ECURIES DES GARDES
8469,RUE,DU DR JOUSSELIN
8470,RES,DU PARC LUCIE LE MURANO
8472,AV,RAYMOND MANAUD
8473,RES,LE CHAT DE LAURENZANNE
8474,AV,DU PONTET
8475,ALL,GEORGES DUMOULIN
8477,RUE,DES MURS
8478,RUE,CLEMENT THOMAS
8479,RUE,BEAU SEJOUR
8483,RUE,GENEVOISE
8484,PL,DES SALINES
8487,RUE,CHOMIER
8491,RUE,DE LA FONFORT
8492,RTE,D'AZIEUX
8494,RUE,DE LA BOULOGNE
8496,BD,ALLARD
8497,AV,GRAVELAIS
8498,RUE,DU MOULIN VERT
8501,QUAI,ALBERT GOUPIL
8503,RUE,NICOLAS LEBLANC
8505,AV,CHARLES ST VENANT
8506,PL,LEROUX DE FAUQUEMONT
8507,RUE,ARTHUR BUYSE
8509,RUE,DE LA BOISERIE
8510,RUE,D AMIENS
8511,RUE,DU 8 MAI
8513,RUE,DE COURTEVILLE
8514,,QUARTIER URCURAY
8515,RUE,TAVERNIER
8516,CHE,DE WETTE FAYS
8517,CRS,ARISTIDE BRIAND
8518,AV,J FRANCOIS RACLET
8523,AV,DES PROVINCES
8525,RUE,DU TROU DE LA VENTE
8526,RUE,PEROTIN
8528,ALL,DES VERGERS
8529,RUE,DE LA PAROISSE
8531,CHE,ANDRE DERAIN
8532,RUE,DE SAHUNE
8535,RUE,JACQUES OFFENBACH
8538,RUE,D ANGIVILLER
8539,RLE,DU BEFFROI
8541,RUE,SAINT VINCENT
8543,PL,MASSILLON
8545,RUE,DE LA FIOLE
8548,RUE,DU CAPITAINE FLAYELLE
8549,RUE,GASTON PERROT
8551,BD,MEDER
8554,RUE,CYPRIEN MURET
8557,RUE,DES FOSSES
8559,RUE,JEAN BACHELET
8562,BD,ROUGET DE LISLE
8563,RUE,EMILE REYNAUD
8564,RUE,DU MARAIS
8566,AV,GODEFROY CAVAIGNAC
8567,PL,MARCEL CACHIN
8569,RUE,LOUIS AUROUX
8570,RUE,JULES GIVONNE
8571,PL,DU CHARME
8572,TSSE,DU LEVANT
8573,AV,DE L OPERA
8574,RUE,DES PROUVAIRES
8575,RUE,DU BAC
8578,RUE,OBERKAMPF
8579,RUE,DE LA BRECHE AUX LOUPS
8583,RUE,DE BASSANO
8593,RUE,DE LA BATISSE
8594,RUE,DE LEPANTE
8597,AV,DU RIOU LA NAPOULE
8598,IMP,JEAN NEGRE
8600,SQ,MICHELET
8604,RTE,D'URDY
8607,RUE,CLAUDE DESGOUTTE
8609,,LA CITE SAINT-LAURENT
8610,RUE,DES CAPUCINS D OFFARD
8611,QUAI,DE CALIGNY
8612,RUE,GRANDE VALLEE - CHERBOURG
8613,RUE,DES DOMINICAINS
8617,RUE,DE SEZE
8618,RUE,DE LA CROIX DE TOULOUSE
8620,AV,DE LORRAINE
8621,RUE,COMMANDANT MORAZZANI
8622,RUE,PETINIAUD BEAUPEYRAT
8625,AV,ALEXIS PESSOT
8627,PROM,VENISE GOSNAT
8628,QUAI,LOUIS FERBER
8630,RUE,DE FLEURUS
8633,RUE,D ALIGRE
8634,RUE,JEAN BOLOGNE
8639,RLE,DES PRISONS
8640,RUE,ST JULIEN
8641,RUE,DE ROQUEBILLIERE
8643,BD,DU DOC ROUX
8644,AV,PORTE DES ALPES
8647,AV,SADI CARNOT
8648,RUE,DE LA CORNICHE
8649,RUE,DE FORBIN
8650,AV,DE ST LOUIS
8654,RUE,PUJOL
8656,RES,VAL PINS
8657,CRS,GOUFFE
8658,BD,PAUL CLAUDEL
8660,AV,DE MAZARGUES
8662,AV,BEAU SOLEIL
8665,AV,DE LA ROSE
8666,BD,HERBET FOURNET
8669,BD,DE JURANVILLE
8670,RUE,DES COTIERES
8672,RUE,LEONCE PETIT
8674,AV,ADRIEN FAYOLLE
8675,RUE,DESCARTES
8680,RUE,DE LA SABLONNIERE
8682,RUE,CLEMENT MAROT
8683,RUE,DE LA BICHE
8684,BD,DU MIDI
8685,RUE,D'ARCACHON
8692,RUE,PAUL BOUSQUET
8693,RUE,SURCOUF
8694,RUE,DE L'ABBE PIERRE
8695,SQ,LOUIS JOUVET
8697,RUE,DE RADEGONDE
8699,RUE,PONSARD
8700,RUE,DE LA DIGUE DU DRAC
8701,CHEM,DU VINAY
8702,BD,WILSON
8703,RUE,D'ASPREMONT
8705,ALL,DE TARSIS
8706,AV,MAURICE UTRILLO
8707,RUE,DU FAISAN
8708,RUE,CHARLES DELESCLUZE
8709,ALL,DES FAUNES
8710,AV,DE PORT VAL (RD45)
8712,AV,DE CUY
8713,RUE,DE BASMONT
8714,IMP,DES OREILLETTES
8718,RUE,DU BOUCAU
8720,RUE,GAL DE LANGLE DE CARY
8721,RUE,ESNOULT DES CHATELETS
8722,RUE,DE LANVEUR
8723,RUE,PAUL GUIEYSSE
8727,RUE,DE LA PREVOTE
8728,RUE,DE MERU
8729,ALL,DU VALOIS
8730,RUE,DU FORT DE CROY
8731,RUE,DU GAVE
8732,CHE,DE FRANCOY
8735,RUE,ANDRE BREYER
8736,PL,AMPERE
8737,RUE,GEORGES MARTIN WITKOWSKI
8738,CHE,DE LA BERTHAUDIERE
8741,CHE,DE L ETANG
8744,RUE,RENEE AUDUC
8746,ART,ANCIENNE RTE IMPERIALE
8747,BD,FRANCOIS 1ER
8748,RUE,GASTON DARLEY
8750,RUE,EMILE CLOUD
8751,RUE,DE LA HOUE
8752,RUE,HENRI ROL TANGUY
8763,ALL,D ANJOU
8768,QUAI,AUGUSTE ROY
8770,RUE,ST LEGER
8772,QUAI,DE L ARQUEBUSE
8773,BD,ROGER SALENGRO
8774,RTE,DE MEAUZAC
8775,CHE,DU BUCHET
8776,,IMM LE SEZIO
8777,,IMP GRIFFA
8778,AV,DE LA 1ERE DFL
8779,RES,LE GRAND LARGE
8781,IMP,DES MOINEAUX
8782,AV,GEORGES BRAQUE
8783,RTE,D'ENTRAIGUES
8784,,LES RORTIERES
8785,ALL,DES VAGUES
8786,AV,VALENTIN
8787,,CITE DU DOCTEUR BARRIERE
8789,RUE,DE NANCY
8790,QUAI,LOUIS LAPICQUE
8798,PARC,D ARDENAY
8804,RUE,DES FOLIES
8807,RUE,DES BONS RAISINS
8808,RUE,LYAUTEY
8809,RUE,DES VIEILLES VIGNES
8812,BD,PAUL EMILE VICTOR
8813,RUE,DE LA FONTAINE HENRI IV
8815,AV,MAL LECLERC
8816,SQ,DES TILLEULS
8817,RUE,DU DOCTEUR SOUBISE
8818,RUE,HEBERT
8819,AV,DU DOC LANNELONGUE
8820,BD,DU MARECHAL JOFFRE
8822,AV,DU DOCTEUR CALMETTE
8825,RUE,DE LA VANNE
8827,RUE,FERDINAND GAMBON
8829,AV,LENINE
8830,ALL,VICTOR HUGO
8831,ALL,FRANCOIS RABELAIS
8833,ALL,P ET M CURIE
8835,RUE,DU CDT GUILBAUD
8836,AV,DE L OUEST
8837,RUE,VAUTIER
8840,RUE,VICTOR BASCH
8841,RUE,LT VAISSEAU ESTIENNE ORVES
8842,ALL,DE LA BUTTE BLANCHE
8844,BD,DE CHAMPIGNY
8846,RUE,EDMOND NOCARD
8847,RUE,SAVIGNAT
8849,RUE,DES CAMELIAS
8853,RUE,DE CHEVILLY
8857,RTE,DE VILLENEUVE
8859,AV,MARECHAL LYAUTEY
8860,RUE,PIERRE BARBERET
8862,RUE,DU BAS RUCOURT
8863,RES,DU PARC DE LA FAISANDERIE
8865,RES,LES LIGNIERES
8866,RUE,HELIE DENOIX DE SAINT-MARC
8869,VLA,DU DAUPHINE
8870,RUE,DE LA COUSSAYE
8874,RUE,DE TAVERNY
8875,RUE,DE SOISY
8879,CHE,DU MONT SAINT MARTIN
8880,RUE,MOUFFETARD
8881,RUE,LA BRUYERE
8883,RUE,PLICHON
8884,AV,LEDRU ROLLIN
8885,BD,VINCENT AURIOL
8887,RUE,DE LA PROCESSION
8888,AV,DE SEGUR
8889,RUE,FERDINAND FABRE
8890,RUE,VARET
8891,PL,JACQUES MARETTE
8897,RUE,LE BUA
8903,PL,DES HAUTS DE L'EURE
8905,RUE,DE RAMBAUD
8906,,LA COSTARDAIS
8907,CHE,DU GAY
8908,PL,DU VERNE
8909,RUE,DES VERNES
8910,RUE,MATHELIN RODIER
8911,RUE,DES FRERES GRIMM
8912,RUE,DU PONT GUITTON
8913,RUE,FRANCOISE D'AMBROISE
8914,RUE,DE MAREUIL
8915,RUE,DES IFS
8916,ALL,PASTEL
8917,,LES GRES ET LA DINDONNE
8918,IMP,CLOS SAINT MICHEL
8921,ALL,DES BOULEAUX
8922,CHE,DE LA GOUTTIERE
8925,RUE,DES BENARDS
8926,RUE,DU PRE GENTIL
8927,ALL,DU LAC
8928,RTE,DE MURY
8929,CHEM,DES CHAMPS DU FOURNEAU
8930,ALL,JACQUES PREVERT
8931,,SAN BIAGGIO
8933,LOT,LE STADE
8935,RTE,DE NARBONNE
