IdMutation,DateMutation,ValeurFonciere,TypeMutation,IdLogement
25769,2020-01-23,22500.0,Vente,25206
25770,2020-05-18,75000.0,Vente,25207
25771,2020-01-02,134000.0,Vente,25208
25772,2020-01-21,30800.0,Vente,25209
25773,2020-01-02,68181.0,Vente,25210
25774,2020-03-25,74750.0,Vente,25211
25775,2020-05-29,87000.0,Vente,25212
25776,2020-01-06,51000.0,Vente,25213
25777,2020-01-22,61950.0,Vente,25214
25778,2020-01-22,35000.0,Vente,25215
25779,2020-02-26,281500.0,Vente,25216
25780,2020-01-08,53500.0,Vente,25217
25781,2020-01-16,61300.0,Vente,25218
25782,2020-01-23,40300.0,Vente,25219
25783,2020-04-30,53700.0,Vente,25220
25784,2020-04-17,32920.0,Vente,25221
25785,2020-06-17,33000.0,Vente,25222
25786,2020-02-11,44500.0,Vente,25223
25787,2020-02-12,105450.0,Vente,25224
25788,2020-02-07,62300.0,Vente,25225
25789,2020-02-05,26100.0,Vente,25226
25790,2020-02-07,87300.0,Vente,25227
25791,2020-01-21,123000.0,Vente,25228
25792,2020-01-31,38010.0,Vente,25229
25793,2020-01-30,36500.0,Vente,25230
25794,2020-02-26,179999.0,Vente,25231
25795,2020-02-18,131365.0,Vente,25232
25796,2020-05-06,119100.0,Vente,25233
25797,2020-02-12,39600.0,Vente,25234
25798,2020-02-03,261000.0,Vente,25235
25799,2020-02-15,147500.0,Vente,25236
25800,2020-02-11,156512.03,Vente,25237
25801,2020-02-28,151500.0,Vente,25238
25802,2020-02-20,121500.0,Vente,25239
25803,2020-02-26,40500.0,Vente,25240
25804,2020-03-03,67780.0,Vente,25241
25805,2020-02-19,86050.0,Vente,25242
25806,2020-02-19,119500.0,Vente,25243
25807,2020-05-15,44800.0,Vente,25244
25808,2020-02-25,94000.0,Vente,25245
25809,2020-02-21,111000.0,Vente,25246
25810,2020-05-25,120000.0,Vente,25247
25811,2020-03-16,81200.0,Vente,25248
25812,2020-03-18,83500.0,Vente,25249
25813,2020-04-10,68680.0,Vente,25250
25814,2020-03-20,111650.0,Vente,25251
25815,2020-03-27,96700.0,Vente,25252
25816,2020-03-30,24000.0,Vente,25253
25817,2020-05-29,55500.0,Vente,25254
25818,2020-04-03,98000.0,Vente,25255
25819,2020-04-30,48015.0,Vente,25256
25820,2020-04-24,98820.0,Vente,25257
25821,2020-05-14,113500.0,Vente,25258
25822,2020-05-14,148100.0,Vente,25259
25823,2020-04-03,54500.0,Vente,25260
25824,2020-05-20,137000.0,Vente,25261
25825,2020-05-22,65500.0,Vente,25262
25826,2020-05-07,65550.0,Vente,25263
25827,2020-06-04,140060.0,Vente,25264
25828,2020-05-30,140000.0,Vente,25265
25829,2020-06-04,448000.0,Vente,25266
25830,2020-06-05,46000.0,Vente,25267
25831,2020-05-27,500400.0,Vente,25268
25832,2020-05-25,45000.0,Vente,25269
25833,2020-06-10,118500.0,Vente,25270
25834,2020-05-28,58388.0,Vente,25271
25835,2020-06-03,77850.0,Vente,25272
25836,2020-06-03,103600.0,Vente,25273
25837,2020-01-10,303246.0,Vente,25274
25838,2020-01-31,396460.0,Vente,25275
25839,2020-05-12,460000.0,Vente,25276
25840,2020-01-17,135500.0,Vente,25277
25841,2020-02-26,164000.0,Vente,25278
25842,2020-06-19,158000.0,Vente,25279
25843,2020-03-13,203000.0,Vente,25280
25844,2020-06-15,78000.0,Vente,25281
25845,2020-06-09,52654.0,Vente,25282
25846,2020-06-25,125000.0,Vente,25283
25847,2020-06-30,263000.0,Vente,25284
25848,2020-06-22,36000.0,Vente,25285
25849,2020-01-17,27480.0,Vente,25286
25850,2020-01-07,175000.0,Vente,25287
25851,2020-05-19,75000.0,Vente,25288
25852,2020-01-06,134500.0,Vente,25289
25853,2020-01-22,40500.0,Vente,25290
25854,2020-01-28,32500.0,Vente,25291
25855,2020-01-30,44300.0,Vente,25292
25856,2020-03-06,61000.0,Vente,25293
25857,2020-01-24,193500.0,Vente,25294
25858,2020-02-07,59900.0,Vente,25295
25859,2020-05-15,87500.0,Vente,25296
25860,2020-02-05,17500.0,Vente,25297
25861,2020-01-28,39100.0,Vente,25298
25862,2020-02-05,19500.0,Vente,25299
25863,2020-03-06,61000.0,Vente,25300
25864,2020-06-20,32804.0,Vente,25301
25865,2020-02-06,43000.0,Vente,25302
25866,2020-02-03,90000.0,Vente,25303
25867,2020-03-02,76000.0,Vente,25304
25868,2020-02-27,68000.0,Vente,25305
25869,2020-06-18,102000.0,Vente,25306
25870,2020-02-28,88350.0,Vente,25307
25871,2020-02-14,124000.0,Vente,25308
25872,2020-02-13,80500.0,Vente,25309
25873,2020-02-14,17000.0,Vente,25310
25874,2020-02-28,86400.0,Vente,25311
25875,2020-02-27,77400.0,Vente,25312
25876,2020-02-14,24000.0,Vente,25313
25877,2020-02-26,59000.0,Vente,25314
25878,2020-01-09,292300.0,Vente,25315
25879,2020-03-10,18000.0,Vente,25316
25880,2020-05-18,1189120.0,Vente,25317
25881,2020-05-20,350250.0,Vente,25318
25882,2020-02-25,468600.0,Vente,25319
25883,2020-06-02,137000.0,Vente,25320
25884,2020-06-08,815000.0,Vente,25321
25885,2020-06-26,127000.0,Vente,25322
25886,2020-06-25,630000.0,Vente,25323
25887,2020-03-05,487500.0,Vente,25324
25888,2020-03-04,97000.0,Vente,25325
25889,2020-03-10,13000.0,Vente,25326
25890,2020-03-10,46300.0,Vente,25327
25891,2020-03-10,59500.0,Vente,25328
25892,2020-04-01,112200.0,Vente,25329
25893,2020-04-29,65400.0,Vente,25330
25894,2020-04-02,91000.0,Vente,25331
25895,2020-05-13,75000.0,Vente,25332
25896,2020-04-30,68500.0,Vente,25333
25897,2020-05-26,63000.0,Vente,25334
25898,2020-05-19,44500.0,Vente,25335
25899,2020-05-19,66000.0,Vente,25336
25900,2020-05-19,48500.0,Vente,25337
25901,2020-05-15,97500.0,Vente,25338
25902,2020-04-30,69200.0,Vente,25339
25903,2020-05-22,170000.0,Vente,25340
25904,2020-05-29,50000.0,Vente,25341
25905,2020-05-29,97000.0,Vente,25341
25906,2020-05-22,90500.0,Vente,25342
25907,2020-05-15,64000.0,Vente,25343
25908,2020-05-23,150000.0,Vente,25344
25909,2020-06-02,154000.0,Vente,25345
25910,2020-05-29,224500.0,Vente,25346
25911,2020-06-04,275000.0,Vente,25347
25912,2020-06-26,56811.0,Vente,25348
25913,2020-06-19,84500.0,Vente,25349
25914,2020-06-12,30000.0,Vente,25350
25915,2020-06-04,28000.0,Vente,25351
25916,2020-06-22,32000.0,Vente,25352
25917,2020-06-26,65000.0,Vente,25353
25918,2020-01-14,60000.0,Vente,25354
25919,2020-01-22,102000.0,Vente,25355
25920,2020-01-23,85000.0,Vente,25356
25921,2020-01-17,60000.0,Vente,25357
25922,2020-01-28,96000.0,Vente,25358
25923,2020-01-30,63085.0,Vente,25359
25924,2020-05-29,106470.0,Vente,25360
25925,2020-01-31,105700.0,Vente,25361
25926,2020-02-20,69500.0,Vente,25362
25927,2020-02-14,45500.0,Vente,25363
25928,2020-03-31,34500.0,Vente,25364
25929,2020-03-10,86000.0,Vente,25365
25930,2020-04-30,22500.0,Vente,25366
25931,2020-05-15,73000.0,Vente,25367
25932,2020-06-05,47000.0,Vente,25368
25933,2020-02-28,71400.0,Vente,25369
25934,2020-06-11,75000.0,Vente,25370
25935,2020-06-12,62400.0,Vente,25371
25936,2020-06-19,175000.0,Vente,25372
25937,2020-06-20,65000.0,Vente,25373
25938,2020-06-30,134000.0,Vente,25374
25939,2020-06-26,201400.0,Vente,25375
25940,2020-01-16,115000.0,Vente,25376
25941,2020-01-20,45800.0,Vente,25377
25942,2020-02-03,49900.0,Vente,25378
25943,2020-01-30,69500.0,Vente,25379
25944,2020-02-13,88000.0,Vente,25380
25945,2020-03-12,99300.0,Vente,25381
25946,2020-02-17,125000.0,Vente,25382
25947,2020-02-26,120000.0,Vente,25383
25948,2020-02-14,93000.0,Vente,25384
25949,2020-03-04,180000.0,Vente,25385
25950,2020-02-25,81500.0,Vente,25386
25951,2020-02-25,60000.0,Vente,25387
25952,2020-03-02,80830.0,Vente,25388
25953,2020-03-02,33000.0,Vente,25389
25954,2020-03-03,42000.0,Vente,25390
25955,2020-02-25,131000.0,Vente,25391
25956,2020-03-23,53000.0,Vente,25392
25957,2020-05-25,56000.0,Vente,25393
25958,2020-05-28,46000.0,Vente,25394
25959,2020-06-02,41000.0,Vente,25395
25960,2020-05-22,75500.0,Vente,25396
25961,2020-05-26,56000.0,Vente,25397
25962,2020-06-06,33000.0,Vente,25398
25963,2020-06-12,55000.0,Vente,25399
25964,2020-05-19,110000.0,Vente,25400
25965,2020-05-29,68000.0,Vente,25401
25966,2020-06-02,59000.0,Vente,25402
25967,2020-06-26,25000.0,Vente,25403
25968,2020-06-26,73000.0,Vente,25404
25969,2020-06-02,19000.0,Vente,25405
25970,2020-06-26,187000.0,Vente,25406
25971,2020-06-06,135000.0,Vente,25407
25972,2020-01-14,101000.0,Vente,25408
25973,2020-01-15,59000.0,Vente,25409
25974,2020-01-23,13000.0,Vente,25410
25975,2020-02-10,58000.0,Vente,25411
25976,2020-03-06,57000.0,Vente,25412
25977,2020-04-08,121000.0,Vente,25413
25978,2020-04-28,77000.0,Vente,25414
25979,2020-05-12,63500.0,Vente,25415
25980,2020-04-30,101000.0,Vente,25416
25981,2020-05-27,65000.0,Vente,25417
25982,2020-01-20,715000.0,Vente,25418
25983,2020-02-03,264000.0,Vente,25419
25984,2020-05-20,32000.0,Vente,25420
25985,2020-06-10,86000.0,Vente,25421
25986,2020-03-19,216100.0,Vente,25422
25987,2020-02-28,133900.0,Vente,25423
25988,2020-04-03,108640.0,Vente,25424
25989,2020-05-14,90000.0,Vente,25424
25990,2020-06-22,167000.0,Vente,25424
25991,2020-03-16,398145.0,Vente,25425
25992,2020-06-02,319000.0,Vente,25426
25993,2020-06-11,436000.0,Vente,25427
25994,2020-06-02,271000.0,Vente,25428
25995,2020-06-15,52000.0,Vente,25429
25996,2020-06-19,53000.0,Vente,25430
25997,2020-05-20,109000.0,Vente,25431
25998,2020-01-13,39000.0,Vente,25432
25999,2020-02-25,218000.0,Vente,25433
26000,2020-06-25,530500.0,Vente,25434
26001,2020-02-21,91400.0,Vente,25435
26002,2020-01-24,55000.0,Vente,25436
26003,2020-01-11,109800.0,Vente,25437
26004,2020-03-10,87500.0,Vente,25438
26005,2020-04-06,34790.0,Vente,25439
26006,2020-05-12,130000.0,Vente,25440
26007,2020-06-18,33000.0,Vente,25441
26008,2020-05-13,67500.0,Vente,25442
26009,2020-05-18,118000.0,Vente,25443
26010,2020-05-28,52000.0,Vente,25444
26011,2020-05-26,63000.0,Vente,25445
26012,2020-05-13,204000.0,Vente,25446
26013,2020-06-08,39500.0,Vente,25447
26014,2020-06-02,102000.0,Vente,25448
26015,2020-05-26,89000.0,Vente,25449
26016,2020-06-06,69000.0,Vente,25450
26017,2020-06-17,62000.0,Vente,25451
26018,2020-06-19,59000.0,Vente,25452
26019,2020-06-29,82500.0,Vente,25453
26020,2020-01-07,47500.0,Vente,25454
26021,2020-01-11,191500.0,Vente,25455
26022,2020-01-18,34000.0,Vente,25456
26023,2020-01-27,74800.0,Vente,25457
26024,2020-01-15,697550.0,Vente,25458
26025,2020-06-05,68700.0,Vente,25459
26026,2020-02-10,200000.0,Vente,25460
26027,2020-02-17,177500.0,Vente,25461
26028,2020-01-20,65500.0,Vente,25462
26029,2020-02-04,30400.0,Vente,25463
26030,2020-01-31,375000.0,Vente,25464
26031,2020-06-19,486210.0,Vente,25465
26032,2020-01-31,50000.0,Vente,25466
26033,2020-01-10,110000.0,Vente,25467
26034,2020-01-16,53500.0,Vente,25468
26035,2020-01-08,93840.0,Vente,25469
26036,2020-06-19,144500.0,Vente,25470
26037,2020-01-10,115000.0,Vente,25471
26038,2020-03-13,130530.0,Vente,25472
26039,2020-04-02,82500.0,Vente,25473
26040,2020-05-28,80000.0,Vente,25474
26041,2020-06-05,240000.0,Vente,25475
26042,2020-01-14,158000.0,Vente,25476
26043,2020-01-15,133000.0,Vente,25477
26044,2020-02-07,177000.0,Vente,25478
26045,2020-03-11,166000.0,Vente,25479
26046,2020-05-15,180850.0,Vente,25480
26047,2020-01-10,158000.0,Vente,25481
26048,2020-02-12,545000.0,Vente,25482
26049,2020-03-12,570000.0,Vente,25483
26050,2020-01-03,360000.0,Vente,25484
26051,2020-01-15,259000.0,Vente,25485
26052,2020-04-29,220000.0,Vente,25486
26053,2020-06-17,340000.0,Vente,25487
26054,2020-06-26,430000.0,Vente,25488
26055,2020-01-16,230000.0,Vente,25489
26056,2020-06-08,276500.0,Vente,25490
26057,2020-01-24,251600.0,Vente,25491
26058,2020-01-17,265000.0,Vente,25492
26059,2020-01-21,103000.0,Vente,25493
26060,2020-01-17,158500.0,Vente,25494
26061,2020-06-12,126000.0,Vente,25495
26062,2020-04-16,288600.0,Vente,25496
26063,2020-04-29,1493300.0,Vente,25497
26064,2020-01-20,341250.0,Vente,25498
26065,2020-01-16,128000.0,Vente,25499
26066,2020-01-16,249000.0,Vente,25500
26067,2020-06-30,380000.0,Vente,25501
26068,2020-01-20,177500.0,Vente,25502
26069,2020-01-09,50400.0,Vente,25503
26070,2020-06-24,43000.0,Vente,25504
26071,2020-01-14,151000.0,Vente,25505
26072,2020-01-08,123400.0,Vente,25506
26073,2020-01-06,134000.0,Vente,25507
26074,2020-01-24,440000.0,Vente,25508
26075,2020-01-24,151300.0,Vente,25509
26076,2020-01-09,122000.0,Vente,25510
26077,2020-01-27,119500.0,Vente,25511
26078,2020-01-09,182000.0,Vente,25512
26079,2020-01-08,247000.0,Vente,25513
26080,2020-01-21,99500.0,Vente,25514
26081,2020-02-20,90000.0,Vente,25515
26082,2020-02-03,72000.0,Vente,25516
26083,2020-01-03,160000.0,Vente,25517
26084,2020-03-12,158000.0,Vente,25518
26085,2020-06-25,125000.0,Vente,25519
26086,2020-01-06,168636.6,Vente,25520
26087,2020-01-08,109990.0,Vente,25521
26088,2020-01-08,197200.0,Vente,25522
26089,2020-01-21,108440.0,Vente,25523
26090,2020-03-06,157000.0,Vente,25524
26091,2020-01-16,133000.0,Vente,25525
26092,2020-01-24,199200.0,Vente,25526
26093,2020-01-15,128500.0,Vente,25527
26094,2020-05-18,243000.0,Vente,25528
26095,2020-01-31,262000.0,Vente,25529
26096,2020-01-13,170000.0,Vente,25530
26097,2020-03-13,116000.0,Vente,25531
26098,2020-01-21,46000.0,Vente,25532
26099,2020-02-17,69000.0,Vente,25533
26100,2020-01-27,165000.0,Vente,25534
26101,2020-01-30,140500.0,Vente,25535
26102,2020-02-24,122500.0,Vente,25536
26103,2020-02-04,77000.0,Vente,25537
26104,2020-01-24,282000.0,Vente,25538
26105,2020-06-08,230000.0,Vente,25539
26106,2020-01-29,8600000.0,Vente,25540
26107,2020-01-16,249350.0,Vente,25541
26108,2020-01-30,262500.0,Vente,25542
26109,2020-02-03,185200.0,Vente,25543
26110,2020-03-11,178000.0,Vente,25544
26111,2020-03-10,179000.0,Vente,25545
26112,2020-04-24,74000.0,Vente,25546
26113,2020-06-30,299000.0,Vente,25547
26114,2020-01-23,141400.0,Vente,25548
26115,2020-05-29,153000.0,Vente,25549
26116,2020-01-29,255000.0,Vente,25550
26117,2020-01-28,104000.0,Vente,25551
26118,2020-02-28,96000.0,Vente,25551
26119,2020-06-02,107000.0,Vente,25551
26120,2020-06-18,100500.0,Vente,25551
26121,2020-02-26,70000.0,Vente,25552
26122,2020-01-30,117000.0,Vente,25553
26123,2020-05-22,122000.0,Vente,25553
26124,2020-01-29,191000.0,Vente,25554
26125,2020-02-03,147000.0,Vente,25555
26126,2020-02-26,135000.0,Vente,25555
26127,2020-01-29,94180.0,Vente,25556
26128,2020-06-19,89610.0,Vente,25556
26129,2020-02-07,108000.0,Vente,25557
26130,2020-03-10,93000.0,Vente,25558
26131,2020-02-07,125000.0,Vente,25559
26132,2020-02-13,100000.0,Vente,25560
26133,2020-05-23,96500.0,Vente,25561
26134,2020-02-12,175000.0,Vente,25562
26135,2020-06-08,150000.0,Vente,25563
26136,2020-06-03,145000.0,Vente,25564
26137,2020-02-03,192900.0,Vente,25565
26138,2020-05-11,182000.0,Vente,25566
26139,2020-02-14,175500.0,Vente,25567
26140,2020-06-26,140000.0,Vente,25568
26141,2020-01-31,139000.0,Vente,25569
26142,2020-01-31,293000.0,Vente,25570
26143,2020-02-14,288900.0,Vente,25571
26144,2020-01-27,338000.0,Vente,25572
26145,2020-01-30,394300.0,Vente,25573
26146,2020-05-14,397000.0,Vente,25574
26147,2020-06-19,119000.0,Vente,25575
26148,2020-06-18,205000.0,Vente,25576
26149,2020-02-05,265000.0,Vente,25577
26150,2020-01-30,767200.0,Vente,25578
26151,2020-02-12,85000.0,Vente,25579
26152,2020-02-07,219415.0,Vente,25580
26153,2020-01-21,194700.0,Vente,25581
26154,2020-03-02,181000.0,Vente,25582
26155,2020-06-12,169000.0,Vente,25583
26156,2020-02-07,265000.0,Vente,25584
26157,2020-01-27,132000.0,Vente,25585
26158,2020-01-31,119000.0,Vente,25586
26159,2020-02-06,97000.0,Vente,25586
26160,2020-01-28,245000.0,Vente,25587
26161,2020-02-04,143000.0,Vente,25588
26162,2020-02-14,137000.0,Vente,25589
26163,2020-02-05,97000.0,Vente,25590
26164,2020-06-29,124000.0,Vente,25591
26165,2020-06-16,174000.0,Vente,25592
26166,2020-02-06,87000.0,Vente,25593
26167,2020-01-29,157000.0,Vente,25594
26168,2020-02-03,145000.0,Vente,25595
26169,2020-02-06,115500.0,Vente,25596
26170,2020-01-30,124500.0,Vente,25597
26171,2020-02-19,170000.0,Vente,25598
26172,2020-06-09,160000.0,Vente,25599
26173,2020-02-14,268000.0,Vente,25600
26174,2020-01-28,190000.0,Vente,25601
26175,2020-06-22,93000.0,Vente,25602
26176,2020-02-04,105000.0,Vente,25603
26177,2020-02-04,131000.0,Vente,25604
26178,2020-02-04,161000.0,Vente,25605
26179,2020-02-28,107500.0,Vente,25606
26180,2020-02-28,139000.0,Vente,25607
26181,2020-03-06,265000.0,Vente,25608
26182,2020-06-03,129970.0,Vente,25609
26183,2020-05-29,133300.0,Vente,25610
26184,2020-06-24,125000.0,Vente,25611
26185,2020-02-21,77500.0,Vente,25612
26186,2020-06-16,70000.0,Vente,25613
26187,2020-02-25,110000.0,Vente,25614
26188,2020-02-08,450000.0,Vente,25615
26189,2020-02-07,101000.0,Vente,25616
26190,2020-02-18,289450.0,Vente,25617
26191,2020-02-24,156950.0,Vente,25618
26192,2020-02-04,70500.0,Vente,25619
26193,2020-02-21,75000.0,Vente,25620
26194,2020-03-03,64000.0,Vente,25621
26195,2020-04-07,154500.0,Vente,25622
26196,2020-05-27,96000.0,Vente,25623
26197,2020-02-27,305000.0,Vente,25624
26198,2020-02-27,195000.0,Vente,25625
26199,2020-02-24,231200.0,Vente,25626
26200,2020-02-28,132250.0,Vente,25627
26201,2020-02-21,270000.0,Vente,25628
26202,2020-02-26,282000.0,Vente,25629
26203,2020-02-07,160705.0,Vente,25630
26204,2020-02-18,114000.0,Vente,25631
26205,2020-05-26,73000.0,Vente,25632
26206,2020-06-25,160000.0,Vente,25633
26207,2020-02-19,115500.0,Vente,25634
26208,2020-02-27,128700.0,Vente,25635
26209,2020-06-19,189000.0,Vente,25636
26210,2020-03-02,230000.0,Vente,25637
26211,2020-02-28,65000.0,Vente,25638
26212,2020-06-03,106000.0,Vente,25639
26213,2020-03-05,228000.0,Vente,25640
26214,2020-02-17,40000.0,Vente,25641
26215,2020-03-03,113000.0,Vente,25642
26216,2020-02-14,138000.0,Vente,25643
26217,2020-06-12,141500.0,Vente,25644
26218,2020-02-27,123000.0,Vente,25645
26219,2020-02-26,137000.0,Vente,25646
26220,2020-03-10,34000.0,Vente,25647
26221,2020-05-26,93000.0,Vente,25648
26222,2020-03-04,167000.0,Vente,25649
26223,2020-03-03,114000.0,Vente,25650
26224,2020-02-24,115000.0,Vente,25651
26225,2020-02-21,93000.0,Vente,25652
26226,2020-05-14,109900.0,Vente,25653
26227,2020-01-30,697500.0,Vente,25654
26228,2020-02-25,194400.0,Vente,25655
26229,2020-03-11,79000.0,Vente,25656
26230,2020-02-25,169850.0,Vente,25657
26231,2020-02-27,199000.0,Vente,25658
26232,2020-03-06,91430.0,Vente,25659
26233,2020-02-28,260000.0,Vente,25660
26234,2020-03-17,318000.0,Vente,25661
26235,2020-03-23,75000.0,Vente,25662
26236,2020-06-22,79000.0,Vente,25663
26237,2020-03-17,220000.0,Vente,25664
26238,2020-03-10,140000.0,Vente,25665
26239,2020-02-28,159000.0,Vente,25666
26240,2020-03-07,147000.0,Vente,25667
26241,2020-03-06,195000.0,Vente,25668
26242,2020-04-03,248000.0,Vente,25669
26243,2020-03-09,91000.0,Vente,25670
26244,2020-04-01,129000.0,Vente,25671
26245,2020-03-12,90500.0,Vente,25672
26246,2020-03-02,166000.0,Vente,25673
26247,2020-06-23,167000.0,Vente,25674
26248,2020-03-10,212500.0,Vente,25675
26249,2020-04-24,155000.0,Vente,25676
26250,2020-04-30,203000.0,Vente,25677
26251,2020-04-29,175000.0,Vente,25678
26252,2020-06-15,475000.0,Vente,25679
26253,2020-04-30,135000.0,Vente,25680
26254,2020-04-29,360000.0,Vente,25681
26255,2020-06-05,155000.0,Vente,25682
26256,2020-04-24,301500.0,Vente,25683
26257,2020-05-15,105500.0,Vente,25684
26258,2020-05-12,140000.0,Vente,25685
26259,2020-05-12,154000.0,Vente,25686
26260,2020-05-15,100000.0,Vente,25687
26261,2020-05-18,238300.0,Vente,25688
26262,2020-05-19,182000.0,Vente,25689
26263,2020-05-15,157000.0,Vente,25690
26264,2020-05-20,123000.0,Vente,25691
26265,2020-05-18,204000.0,Vente,25692
26266,2020-05-22,240000.0,Vente,25693
26267,2020-05-19,117700.0,Vente,25694
26268,2020-05-27,150000.0,Vente,25695
26269,2020-05-22,133800.0,Vente,25696
26270,2020-06-10,128000.0,Vente,25697
26271,2020-05-28,104000.0,Vente,25698
26272,2020-05-28,220000.0,Vente,25699
26273,2020-05-22,155000.0,Vente,25700
26274,2020-05-26,126000.0,Vente,25701
26275,2020-05-27,187530.0,Vente,25702
26276,2020-05-14,261000.0,Vente,25703
26277,2020-06-04,127000.0,Vente,25704
26278,2020-01-29,80000.0,Vente,25705
26279,2020-01-29,133600.0,Vente,25706
26280,2020-02-27,2050000.0,Vente,25707
26281,2020-04-17,120000.0,Vente,25708
26282,2020-03-23,472000.0,Vente,25709
26283,2020-04-10,320000.0,Vente,25710
26284,2020-04-14,273000.0,Vente,25711
26285,2020-05-12,232630.0,Vente,25712
26286,2020-05-29,131000.0,Vente,25713
26287,2020-05-25,222000.0,Vente,25714
26288,2020-06-23,185100.0,Vente,25715
26289,2020-05-25,458000.0,Vente,25716
26290,2020-06-08,190000.0,Vente,25717
26291,2020-05-28,127000.0,Vente,25718
26292,2020-05-29,85000.0,Vente,25719
26293,2020-06-02,198000.0,Vente,25720
26294,2020-06-09,66000.0,Vente,25721
26295,2020-06-05,154850.0,Vente,25722
26296,2020-06-15,238000.0,Vente,25723
26297,2020-03-06,307000.0,Vente,25724
26298,2020-06-10,205000.0,Vente,25725
26299,2020-06-02,228000.0,Vente,25726
26300,2020-06-18,105000.0,Vente,25727
26301,2020-06-09,72000.0,Vente,25727
26302,2020-05-29,135000.0,Vente,25728
26303,2020-01-13,144758.0,Vente,25729
26304,2020-06-04,248730.0,Vente,25730
26305,2020-06-11,199000.0,Vente,25731
26306,2020-06-22,112000.0,Vente,25732
26307,2020-06-04,151000.0,Vente,25733
26308,2020-06-15,425000.0,Vente,25734
26309,2020-06-12,223000.0,Vente,25735
26310,2020-06-12,114430.0,Vente,25736
26311,2020-06-15,259000.0,Vente,25737
26312,2020-02-07,71000.0,Vente,25738
26313,2020-02-26,93880.0,Vente,25739
26314,2020-06-15,184000.0,Vente,25740
26315,2020-06-11,160000.0,Vente,25741
26316,2020-06-04,187000.0,Vente,25742
26317,2020-06-03,314000.0,Vente,25743
26318,2020-05-29,209000.0,Vente,25744
26319,2020-06-19,188000.0,Vente,25745
26320,2020-06-18,255000.0,Vente,25746
26321,2020-06-18,285000.0,Vente,25747
26322,2020-06-19,270000.0,Vente,25748
26323,2020-03-06,190000.0,Vente,25749
26324,2020-06-22,285000.0,Vente,25750
26325,2020-06-17,200000.0,Vente,25751
26326,2020-06-26,151800.0,Vente,25752
26327,2020-01-08,181900.0,Vente,25753
26328,2020-06-25,178000.0,Vente,25753
26329,2020-01-16,244250.0,Vente,25754
26330,2020-05-20,139000.0,Vente,25755
26331,2020-06-02,232200.0,Vente,25756
26332,2020-06-25,125000.0,Vente,25757
26333,2020-06-24,80000.0,Vente,25758
26334,2020-06-26,103000.0,Vente,25759
26335,2020-06-24,334000.0,Vente,25760
26336,2020-06-29,207000.0,Vente,25761
26337,2020-06-30,110000.0,Vente,25762
26338,2020-05-29,116000.0,Vente,25763
26339,2020-06-11,106000.0,Vente,25764
26340,2020-06-23,128000.0,Vente,25765
26341,2020-06-30,165000.0,Vente,25766
26342,2020-06-29,315450.0,Vente,25767
26343,2020-06-26,288250.0,Vente,25768
26344,2020-01-03,244000.0,Vente,25769
26345,2020-01-11,130000.0,Vente,25770
26346,2020-02-17,102000.0,Vente,25771
26347,2020-02-27,79999.0,Vente,25772
26348,2020-01-09,126000.0,Vente,25773
26349,2020-03-05,105000.0,Vente,25774
26350,2020-05-14,143000.0,Vente,25775
26351,2020-01-10,130050.0,Vente,25776
26352,2020-02-12,125000.0,Vente,25777
26353,2020-05-27,80000.0,Vente,25777
26354,2020-01-13,385790.0,Vente,25778
26355,2020-01-08,294000.0,Vente,25779
26356,2020-01-03,171000.0,Vente,25780
26357,2020-01-09,130220.0,Vente,25781
26358,2020-01-03,213500.0,Vente,25782
26359,2020-01-16,163500.0,Vente,25783
26360,2020-06-15,150000.0,Vente,25784
26361,2020-03-04,162000.0,Vente,25785
26362,2020-01-17,103000.0,Vente,25786
26363,2020-02-18,171550.0,Vente,25787
26364,2020-01-27,223000.0,Vente,25788
26365,2020-01-13,79000.0,Vente,25789
26366,2020-05-22,133500.0,Vente,25790
26367,2020-01-21,197350.0,Vente,25791
26368,2020-01-24,160675.0,Vente,25792
26369,2020-01-24,160000.0,Vente,25793
26370,2020-01-17,228050.0,Vente,25794
26371,2020-01-10,174000.0,Vente,25795
26372,2020-02-14,153750.0,Vente,25796
26373,2020-05-06,199000.0,Vente,25797
26374,2020-01-24,204000.0,Vente,25798
26375,2020-01-31,142500.0,Vente,25799
26376,2020-01-13,220000.0,Vente,25800
26377,2020-06-10,192000.0,Vente,25800
26378,2020-05-15,322000.0,Vente,25801
26379,2020-01-27,182000.0,Vente,25802
26380,2020-02-20,91000.0,Vente,25803
26381,2020-02-17,129000.0,Vente,25804
26382,2020-03-12,108000.0,Vente,25805
26383,2020-05-20,226800.0,Vente,25806
26384,2020-05-20,83100.0,Vente,25807
26385,2020-05-15,91600.0,Vente,25808
26386,2020-02-05,55000.0,Vente,25809
26387,2020-02-21,158500.0,Vente,25810
26388,2020-01-30,180000.0,Vente,25811
26389,2020-01-13,305500.0,Vente,25812
26390,2020-06-15,123500.0,Vente,25813
26391,2020-02-07,129000.0,Vente,25814
26392,2020-03-05,229900.0,Vente,25815
26393,2020-01-27,235000.0,Vente,25816
26394,2020-01-29,100000.0,Vente,25817
26395,2020-04-23,134200.0,Vente,25818
26396,2020-02-21,267000.0,Vente,25819
26397,2020-05-16,140000.0,Vente,25820
26398,2020-03-04,116000.0,Vente,25821
26399,2020-06-08,215000.0,Vente,25822
26400,2020-01-28,173000.0,Vente,25823
26401,2020-01-30,124000.0,Vente,25824
26402,2020-05-22,192500.0,Vente,25825
